gross_binned,budget_per_minute,likes_per_review,weighted_imdb_score,budget_score_ratio,likes_score_ratio,cluster
200M+,132743.3628318584,23.80952380952381,229.60000000000002,2678570.9502551877,178.57139668367927,2
200M+,130434.78260869565,0.0,197.10000000000002,2054794.239069282,0.0,2
50M-100M,172413.7931034483,0.0,760.0,2999999.40000012,0.0,0
50M-100M,170454.54545454544,12.8,372.6,2777777.2633745805,165.92589519890817,0
50M-100M,81967.21311475406,78.01418439716312,1148.0,1829268.0696014552,1341.4632510410672,3
50M-100M,154639.17525773196,91.6030534351145,923.0,2112675.758778062,1690.1406070224498,0
50M-100M,180851.06382978722,0.0,349.79999999999995,3207546.564613856,0.0,0
50M-100M,133928.57142857142,50.2092050209205,1547.0,2307691.952662777,1846.1535621302212,3
50M-100M,144230.76923076922,0.0,985.6,2343749.6337891193,0.0,0
50M-100M,105932.20338983051,0.0,136.79999999999995,1736110.8699846016,0.0,0
50M-100M,83333.33333333331,15.151515151515152,903.9000000000001,1449275.1522789635,289.85503045579264,0
50M-100M,161616.1616161616,0.0,552.9,2807017.051400517,0.0,0
50M-100M,141509.43396226416,0.0,571.1999999999999,2678570.9502551877,0.0,0
50M-100M,186046.51162790696,0.0,188.70000000000005,3137254.286812885,0.0,0
50M-100M,125000.0,0.0,530.4,2205882.0285467603,0.0,0
0-10M,66079.29515418503,60.43956043956044,1520.4,1785714.0731292763,1309.5236536281366,3
50M-100M,126050.42016806721,13.574660633484164,1078.0,3061223.8650563536,612.2447730112708,3
50M-100M,131578.94736842104,0.0,1590.6,2272726.928374708,0.0,3
50M-100M,166666.66666666666,0.0,628.3,2459015.9903252474,0.0,0
50M-100M,159574.46808510637,0.0,619.0999999999999,3658535.6930400752,0.0,0
50M-100M,119047.61904761905,0.0,851.1999999999999,1973683.9508310594,0.0,0
50M-100M,168539.32584269662,10.8,340.4,3260868.8563328576,176.08691824197433,0
50M-100M,135135.13513513515,12.863636363636363,390.0,2499999.583333403,141.49997641667062,0
50M-100M,150000.0,0.0,1918.0,2142856.836734738,0.0,3
50M-100M,130434.78260869565,0.0,335.0,2238805.6359991585,0.0,0
50M-100M,132075.4716981132,10.309278350515463,614.4000000000001,2187499.6582031776,156.24997558594134,0
50M-100M,120967.74193548388,0.0,489.6,2083333.043981521,0.0,0
50M-100M,140186.91588785045,0.0,821.4000000000001,2027026.753104493,0.0,0
50M-100M,151515.15151515152,0.0,614.4,3124999.348958469,0.0,0
50M-100M,166666.66666666666,5.894409937888202,640.0,3749999.062500234,237.2499406875147,0
50M-100M,148514.8514851485,63.829787234042556,576.6,2419354.448491218,967.7417793964871,0
50M-100M,126050.42016806721,0.0,2140.6,1948051.695058221,0.0,3
50M-100M,145631.06796116504,0.0,542.7,2238805.6359991585,0.0,0
50M-100M,85820.89552238808,0.0,458.2000000000001,1455696.0182663267,0.0,0
50M-100M,96774.19354838709,0.0,1208.7,1898733.9368691226,0.0,3
50M-100M,159574.46808510637,17.923076923076923,137.5,2727272.2314050486,84.72725732231686,0
50M-100M,157894.73684210525,21.27659574468085,285.20000000000005,2419354.448491218,161.29029656608122,0
50M-100M,168539.32584269662,0.0,821.0999999999999,2941175.89388708,0.0,0
50M-100M,144329.8969072165,2.2293577981651396,442.8,3414633.31350407,59.2682782272492,0
50M-100M,166666.66666666666,0.0,462.30000000000007,2238805.6359991585,0.0,0
50M-100M,217391.3043478261,0.0,366.6,4255318.24354931,0.0,0
50M-100M,150000.0,0.0,825.6,2343749.6337891193,0.0,0
50M-100M,128205.12820512819,0.0,850.5,2380952.0030234917,0.0,0
50M-100M,178571.42857142858,6.938144329896911,528.0,2727272.2314050486,122.36361411570647,0
50M-100M,138888.88888888888,0.0,1083.6,2380952.0030234917,0.0,0
50M-100M,137614.67889908256,3.6741573033707837,431.2,3061223.8650563536,66.73468025822842,0
50M-100M,131578.94736842104,0.0,270.0,2499999.583333403,0.0,0
50M-100M,122950.81967213115,44.52054794520548,1978.8,2205882.0285467603,1911.7644247405258,3
50M-100M,172413.7931034483,0.0,436.50000000000006,3333332.592592757,0.0,0
50M-100M,176470.58823529413,4.60526315789474,210.89999999999998,2631578.4856879846,30.70174899969311,0
50M-100M,176470.58823529413,1.6811594202898519,571.2,1785714.0731292763,13.809522165533053,0
50M-100M,148514.8514851485,3.9120879120879124,413.99999999999994,3260868.8563328576,77.3912875236332,0
50M-100M,123966.94214876031,5.963414634146339,502.2,2419354.448491218,78.87095502081365,0
50M-100M,135135.13513513515,43.29004329004329,1587.0,2173912.728418445,1449.2751522789633,3
50M-100M,163043.47826086957,9.75862068965517,347.70000000000005,2459015.9903252474,92.78687003493928,0
50M-100M,154639.17525773196,5.18333333333333,797.3000000000001,2238805.6359991585,92.83580703943176,0
50M-100M,154639.17525773196,2.5612244897959187,543.1999999999999,2678570.9502551877,44.821420567603354,0
50M-100M,160000.0,8.333333333333332,785.4,3030302.5711662774,151.5151285583138,0
50M-100M,120967.74193548388,20.3953488372093,268.79999999999995,2343749.6337891193,137.0312285888707,0
50M-100M,197368.42105263157,17.44,67.20000000000005,5357140.943878234,155.7142301020607,0
50M-100M,164835.16483516485,5.744186046511626,210.0,2999999.40000012,49.39999012000203,0
50M-100M,156250.0,14.399999999999999,224.39999999999998,2941175.89388708,127.05879861592189,0
0-10M,105633.80281690141,69.26406926406926,1840.0,1874999.7656250298,1999.9997500000313,3
50M-100M,145631.06796116504,21.27659574468085,271.4000000000001,2542372.450445347,169.49149669635653,0
50M-100M,250000.0,30.31578947368421,135.0,1999999.7333333688,76.79998976000138,0
0-10M,129310.3448275862,0.0,1379.0,2142856.836734738,0.0,3
0-10M,127118.64406779662,6.319444444444443,468.6,2272726.928374708,68.93938349403277,1
0-10M,148148.14814814815,4.832460732984295,1273.0,2388059.3450657693,137.76117346848162,3
0-10M,159574.46808510637,16.0,275.0,2727272.2314050486,148.3636093884346,1
0-10M,206185.56701030929,15.625,308.70000000000005,4081631.8200751385,204.0815910037569,1
0-10M,154639.17525773196,0.0,717.6,2173912.728418445,0.0,1
0-10M,151515.15151515152,6.6451612903225765,566.1,2027026.753104493,69.59458518992096,1
0-10M,164835.16483516485,12.939999999999998,274.4,2678570.9502551877,115.53569365434043,1
0-10M,157894.73684210525,0.0,227.89999999999998,2830188.14524752,0.0,1
0-10M,147058.82352941178,0.0,818.4,2419354.448491218,0.0,1
0-10M,170454.54545454544,0.0,514.1,2830188.14524752,0.0,1
0-10M,141509.43396226416,41.1522633744856,1597.1999999999998,2272726.928374708,1515.1512855831386,3
0-10M,163043.47826086957,45.662100456621005,1569.6000000000001,2083333.043981521,1388.888695987681,3
0-10M,142857.14285714287,3.1400000000000006,225.39999999999998,3260868.8563328576,34.13042736295063,1
0-10M,140186.91588785045,0.0,1290.0,1999999.7333333688,0.0,3
0-10M,125000.0,0.0,441.99999999999994,2307691.952662777,0.0,1
0-10M,145631.06796116504,0.0,1694.8,1973683.9508310594,0.0,3
0-10M,217391.3043478261,0.0,365.79999999999995,3225805.9313216237,0.0,1
0-10M,102040.81632653059,63.241106719367586,2016.0,1874999.7656250298,1999.9997500000313,3
0-10M,188775.51020408163,0.0,583.0,3363635.7520662267,0.0,1
0-10M,224489.79591836734,0.0,1404.8999999999999,3492062.937767788,0.0,3
0-10M,52447.55244755244,73.3,71.10000000000002,1898733.9368691226,92.78479838167107,1
0-10M,135135.13513513515,0.0,1005.0,2238805.6359991585,0.0,1
0-10M,153061.22448979592,38.31818181818182,111.29999999999995,2830188.14524752,159.0565737629106,1
0-10M,135135.13513513515,13.482758620689655,176.39999999999998,2380952.0030234917,62.063482212145686,1
0-10M,135135.13513513515,0.0,1625.0,2307691.952662777,0.0,3
0-10M,120000.0,39.333333333333336,95.20000000000005,2142856.7602041503,126.42854885204486,1
0-10M,77586.20689655171,2.9583333333333357,665.0,1285714.102040843,40.571422775510996,1
0-10M,41379.310344827594,45.97701149425287,2158.0,722891.4791697012,1445.7829583394025,3
0-10M,142857.14285714287,0.0,1015.2,1666666.4351852173,0.0,1
0-10M,60869.5652173913,0.0,353.5999999999999,1029411.6133218212,0.0,1
0-10M,142857.14285714287,0.0,1312.0,2343749.6337891193,0.0,3
0-10M,153061.22448979592,6.036363636363635,752.1,2173912.728418445,96.23187011132313,1
0-10M,102272.72727272726,10.266666666666666,78.39999999999998,1607142.5701531125,27.499995089286585,1
0-10M,145631.06796116504,0.0,1079.7,2459015.9903252474,0.0,1
0-10M,144230.76923076922,39.166666666666664,102.0,2499999.583333403,117.49998041666993,1
0-10M,166666.66666666666,0.0,316.20000000000005,2941175.89388708,0.0,1
0-10M,238095.2380952381,9.649999999999999,85.5,5555554.320987929,42.88887935802677,1
0-10M,161290.32258064515,8.725490196078432,295.0,2542372.450445347,75.4237160298785,1
0-10M,124113.47517730496,0.0,150.0,2916666.1805556365,0.0,1
50M-100M,235294.11764705883,0.0,226.20000000000005,3448275.267538747,0.0,0
50M-100M,64220.18348623853,94.8905109489051,829.5999999999999,1147540.7954851156,2131.1471916152145,0
50M-100M,142857.14285714287,17.51851851851852,127.39999999999998,3061223.8650563536,96.53059254477705,0
50M-100M,153061.22448979592,3.6000000000000014,22.799999999999955,2631578.4856879846,3.1578941828256575,0
200M+,126050.42016806721,15.203703703703702,376.29999999999995,2112675.758778062,115.63378653045265,2
200M+,120967.74193548388,12.043478260869563,145.20000000000005,2272726.928374708,41.96969061065295,2
50M-100M,120833.33333333331,93.45794392523365,720.8,2132352.627595202,1470.5880190311736,0
0-10M,90090.09009009006,0.0,1020.0,1333333.1555555789,0.0,1
10M-50M,109923.66412213742,75.75757575757575,1087.3000000000002,1734939.5500072828,1204.8191319495022,3
0-10M,102158.27338129497,7.092198581560282,1036.0,1918918.659605587,135.1351168736328,1
10M-50M,117647.05882352937,31.57894736842105,648.6,2028985.2131905486,434.782545683689,0
10M-50M,229230.76923076922,0.0,541.5,1568420.8875346435,0.0,0
10M-50M,146296.2962962963,14.81818181818182,176.0,2872726.750413318,88.90907474380458,1
200M+,148514.8514851485,0.0,125.39999999999998,2631578.4856879846,0.0,2
200M+,96551.72413793104,54.794520547945204,518.4,1944444.1743827541,555.5554783950724,2
200M+,153061.22448979592,0.0,269.1,2173912.728418445,0.0,2
200M+,148514.8514851485,0.0,1452.0,2727272.2314050486,0.0,2
200M+,150537.63440860214,0.0,1116.5,1818181.5820543393,0.0,2
200M+,128440.36697247706,0.0,447.2,2692307.1745563126,0.0,2
50M-100M,113821.13821138212,0.0,795.1999999999999,1971830.708192858,0.0,0
50M-100M,233333.33333333337,20.72222222222222,112.20000000000005,2121211.799816394,56.51514295225104,0
50M-100M,141414.14141414143,0.0,555.5,2545454.082644712,0.0,0
50M-100M,127272.7272727273,0.0,226.79999999999995,2592592.1124829417,0.0,0
50M-100M,130841.1214953271,0.0,67.0,2089551.9269325486,0.0,0
50M-100M,172839.5061728395,45.45454545454545,215.0,2799999.4400001117,399.999920000016,0
50M-100M,170731.70731707316,4.717948717948715,250.79999999999995,2121211.799816394,27.878783654729773,0
50M-100M,128440.36697247706,0.0,70.79999999999995,2372880.953748991,0.0,0
50M-100M,147368.42105263157,12.926829268292686,228.0,2456139.9199754526,92.98243982764211,0
50M-100M,200000.0,28.571428571428573,153.0,4444443.456790343,222.22217283951716,0
50M-100M,118644.06779661021,10.710843373493976,303.4000000000001,3783782.761139794,240.27020533237703,0
50M-100M,153846.15384615384,0.0,625.0,2799999.4400001117,0.0,0
50M-100M,155555.55555555556,7.210526315789473,257.5999999999999,3043477.5992440004,89.34780666352026,0
50M-100M,129629.62962962964,24.84472049689441,1040.0,2153845.822485258,615.3845207100737,0
50M-100M,135922.33009708737,13.88888888888889,347.9000000000001,2857142.2740525967,204.0815910037569,0
50M-100M,145833.33333333334,16.973684210526315,222.0,2333332.944444509,107.49998208333625,0
50M-100M,102564.10256410259,15.396825396825399,427.80000000000007,1739130.1827347563,140.57968977105952,0
50M-100M,91397.84946236559,0.0,416.1,1491227.808556525,0.0,0
50M-100M,102941.17647058822,15.533333333333331,395.29999999999995,2089551.9269325486,139.10445685008108,0
50M-100M,121739.1304347826,34.80769230769231,172.5,2028985.2131905486,131.15940128124612,0
50M-100M,132978.72340425532,4.979591836734691,533.5,2272726.8595042075,88.72725659504431,0
50M-100M,129411.76470588235,0.0,902.0000000000001,2499999.4318183106,0.0,0
50M-100M,125000.0,0.0,1365.0,1999999.7142857546,0.0,3
50M-100M,162790.6976744186,9.887096774193548,329.4000000000001,2592592.1124829417,113.51849749657458,0
0-10M,162790.6976744186,0.0,415.8,2592592.1124829417,0.0,1
0-10M,178571.42857142858,50.0,2072.0,2499999.687500039,1624.9997968750256,3
0-10M,189781.02189781022,19.841269841269842,1907.6,3421052.1814405024,657.8946502770198,3
0-10M,266666.6666666667,13.328125,371.70000000000005,4067795.9207125553,144.57624668199207,1
0-10M,130841.1214953271,17.916666666666668,310.20000000000005,2121211.799816394,130.30301056014991,1
0-10M,142857.14285714287,4.100917431192663,723.6,2089551.9269325486,66.71640795277494,1
0-10M,166666.66666666666,3.553846153846152,249.60000000000002,3589742.6692967513,59.23075404339636,1
0-10M,100719.42446043165,6.0476190476190474,114.0,2456139.9199754526,22.28069784549166,1
0-10M,144329.8969072165,14.705882352941174,904.5,2089551.9269325486,298.5074181332211,1
0-10M,110236.22047244094,25.333333333333332,13.000000000000114,2153845.822485258,11.692305893491493,1
0-10M,54666.666666666686,0.0,1781.6,1205882.1756055625,0.0,3
0-10M,534615.3846153846,3.9384615384615387,812.6999999999999,8825395.424540408,81.26982836986849,1
0-10M,780303.0303030303,0.0,503.7,14109587.10827574,0.0,1
0-10M,102564.10256410259,19.607843137254903,345.0,1739130.1827347563,144.92751522789627,1
0-10M,130434.78260869565,12.103448275862075,399.0,2142856.836734738,100.28569995918565,1
0-10M,75268.81720430107,0.0,754.0,2153845.822485258,0.0,1
0-10M,155555.55555555556,20.304347826086957,162.0,3888887.8086422756,259.44437237656325,1
200M+,123711.34020618559,0.0,598.4,1764705.622837408,0.0,2
50M-100M,126168.22429906542,0.0,1339.4,1824324.0777940438,0.0,3
50M-100M,141414.14141414143,0.0,545.6999999999999,2745097.5009612744,0.0,0
0-10M,250000.0,0.0,482.29999999999995,1510988.844946281,0.0,1
0-10M,108870.96774193551,0.0,976.8000000000001,1824324.0777940438,0.0,1
0-10M,138095.2380952381,5.576271186440678,348.0,2416666.263888956,54.833324194445936,1
0-10M,341463.4146341463,32.0,7.399999999999977,1891891.63623086,8.648647479912597,1
0-10M,75842.69662921352,72.53886010362694,1593.6000000000001,1626505.8281318275,1686.746784729303,3
0-10M,80000.0,0.0,1271.7,1234567.748818797,0.0,1
10M-50M,107438.01652892563,0.0,452.59999999999997,1780821.6738600451,0.0,0
0-10M,134000.0,100.4,14.399999999999977,3722221.188271892,139.4444057098873,1
200M+,116071.42857142858,0.0,616.0999999999999,2131147.1916152146,0.0,2
50M-100M,70707.0707070707,0.0,581.4,1228069.959987726,0.0,0
50M-100M,156626.5060240964,0.0,583.0,2363635.9338843757,0.0,0
50M-100M,121495.32710280374,0.0,340.0,1911764.4247405264,0.0,0
50M-100M,125000.0,0.0,549.0,2049179.9919377067,0.0,0
50M-100M,164948.45360824742,74.6268656716418,957.6,2222221.913580289,1388.888695987681,0
50M-100M,141304.34782608695,20.0,289.1,2203389.457052634,169.49149669635653,0
50M-100M,97619.04761904763,0.0,115.89999999999998,1344262.0747111356,0.0,0
200M+,197674.41860465117,0.0,1264.8,2499999.632352995,0.0,2
0-10M,108333.33333333328,80.64516129032258,1424.5,1688311.4690504586,1948.0516950582214,3
200M+,146067.4157303371,0.0,205.79999999999995,2653060.68304884,0.0,2
50M-100M,111111.11111111112,0.0,225.70000000000005,2131147.1916152146,0.0,0
50M-100M,185567.01030927835,0.0,112.5,7199997.120001151,0.0,0
50M-100M,142857.14285714287,16.103448275862068,347.70000000000005,2131147.1916152146,153.11472899758542,0
50M-100M,130000.0,32.03846153846154,147.5,2203389.457052634,141.18641674806497,0
50M-100M,180555.55555555556,0.0,336.29999999999995,2280701.3542629196,0.0,0
200M+,157142.85714285713,0.0,324.79999999999995,2357142.436224565,0.0,2
50M-100M,116071.42857142858,0.0,1887.6,1666666.452991481,0.0,3
50M-100M,66666.66666666669,14.46341463414634,244.0,983606.396130099,97.21309881752472,0
50M-100M,142857.14285714287,0.0,649.6,2241378.923900185,0.0,0
50M-100M,103703.70370370374,0.0,546.0,2153845.822485258,0.0,0
50M-100M,134751.7730496454,19.841269841269842,1982.9,2405062.986700888,632.9113122897072,3
50M-100M,125000.0,7.561403508771928,711.9,2063491.7359536928,136.82537510708335,0
0-10M,154761.90476190476,8.499999999999996,87.39999999999998,3421051.731302176,53.684196398895665,1
0-10M,158536.58536585365,20.575757575757574,204.79999999999995,2031249.6826172364,106.09373342285403,1
0-10M,136842.1052631579,56.60377358490566,348.4000000000001,1940298.2178659379,447.76112719983166,1
0-10M,138297.87234042553,0.0,494.09999999999997,2131147.1916152146,0.0,1
0-10M,147727.27272727274,0.3606557377049171,486.0,1604938.0734644355,2.716049047401384,1
0-10M,131313.1313131313,6.274999999999999,234.0,2166666.305555616,41.83332636111243,1
50M-100M,107438.01652892563,0.0,365.4,2241378.923900185,0.0,0
0-10M,154761.90476190476,0.0,263.20000000000005,2321428.156887829,0.0,1
0-10M,139784.94623655913,5.517857142857146,677.0999999999999,2131147.1916152146,101.31145880140014,1
50M-100M,139784.94623655913,65.08875739644971,991.2,2203389.457052634,1864.406463659921,0
0-10M,108333.33333333328,0.0,1204.5,1780821.6738600451,0.0,1
0-10M,116071.42857142858,6.5619047619047635,707.1999999999999,1911764.4247405264,101.32351451124782,1
50M-100M,121495.32710280374,33.11258278145695,855.0,2280701.3542629196,877.1928285626616,0
0-10M,892857.1428571428,3.0,445.29999999999995,13698628.260461882,25.479448564459062,1
0-10M,114583.33333333331,0.0,1423.8,1746031.4688838935,0.0,3
0-10M,142857.14285714287,3.136363636363633,123.89999999999998,2203389.457052634,11.694913272048552,1
0-10M,104000.0,0.0,667.4,1830985.657607654,0.0,1
0-10M,34482.75862068962,5.350000000000001,96.89999999999998,588235.1787774162,20.98038804306111,1
0-10M,110169.49152542368,0.0,915.9,1830985.657607654,0.0,1
0-10M,173913.04347826086,1.9583333333333357,461.5,3076922.6035503685,21.69230435503016,1
0-10M,93351.64835164836,0.0,418.49999999999994,1887777.3582716985,0.0,1
0-10M,102362.20472440947,0.0,472.99999999999994,3023255.1108709043,0.0,1
0-10M,109739.13043478262,46.333333333333336,13.600000000000136,1855882.0800173413,20.44117346453322,1
50M-100M,144444.44444444444,5.354838709677416,329.4000000000001,2407406.9615913033,61.481470096024054,0
0-10M,127450.98039215687,45.267489711934154,1597.1999999999998,1969696.6712580803,1666.6664141414524,3
50M-100M,125000.0,0.0,458.79999999999995,1689188.9609204102,0.0,0
50M-100M,106837.60683760684,0.0,883.3,1712328.5325577352,0.0,0
50M-100M,114678.89908256882,0.0,572.7,1811593.9403487043,0.0,0
50M-100M,107438.01652892563,121.95121951219514,976.0,1624999.7968750251,1874.9997656250298,0
50M-100M,32972.97297297296,0.0,563.2,571874.9106445452,0.0,0
50M-100M,125000.0,0.0,936.0,1602563.8971071923,0.0,0
0-10M,119266.05504587153,0.0,1372.5,2131147.1916152146,0.0,3
0-10M,193548.38709677418,0.0,793.0,2950819.188390297,0.0,1
50M-100M,158415.84158415842,0.0,851.6999999999999,3137254.286812885,0.0,0
0-10M,138613.86138613863,42.125,54.60000000000002,1794871.5647600554,43.205122666009856,1
0-10M,91428.57142857142,0.0,1416.0,1599999.800000025,0.0,3
0-10M,121212.12121212122,11.344827586206893,187.60000000000002,2388059.3450657693,49.10447028291492,1
0-10M,126262.62626262626,7.0204081632653015,316.79999999999995,1893939.1069789235,52.12120422406008,1
0-10M,166666.66666666666,0.0,742.4000000000001,2343749.6337891193,0.0,1
0-10M,138888.88888888888,0.0,725.4,2419354.448491218,0.0,1
0-10M,86486.48648648645,0.0,696.6,1580246.71848806,0.0,1
0-10M,105932.20338983051,0.0,287.0,1785714.030612282,0.0,1
10M-50M,115789.47368421053,0.0,1015.0,1571428.3469388075,0.0,3
0-10M,120000.0,0.0,782.1,1215189.7195962379,0.0,1
200M+,265957.44680851063,0.0,171.10000000000002,4237287.4174089115,0.0,2
200M+,98360.65573770489,0.0,508.2,1818181.5426997663,0.0,2
200M+,117647.05882352937,8.369565217391308,573.3,1904761.6024187934,122.22220282187254,2
200M+,94827.58620689658,0.0,1139.6000000000001,1428571.2430426953,0.0,2
200M+,153846.15384615384,0.0,420.90000000000003,1739130.1827347563,0.0,2
200M+,105263.15789473685,0.0,596.4,1690140.6070224503,0.0,2
200M+,107142.85714285716,0.0,614.2,1621621.4024835946,0.0,2
200M+,115384.61538461538,0.0,695.5,1846153.5621302207,0.0,2
200M+,148148.14814814815,0.0,428.3999999999999,1764705.622837408,0.0,2
50M-100M,77922.07792207791,0.0,1050.0,1599999.786666695,0.0,0
50M-100M,117647.05882352937,0.0,1009.8,1818181.5426997663,0.0,0
50M-100M,90909.09090909091,0.0,105.60000000000002,1818181.5426997663,0.0,0
50M-100M,48543.68932038837,0.0,973.0,714285.6122449124,0.0,0
50M-100M,129032.25806451612,0.0,366.29999999999995,3636362.534435596,0.0,0
50M-100M,69767.4418604651,0.0,896.0,1499999.8125000233,0.0,0
50M-100M,125000.0,0.0,1407.6,1764705.622837408,0.0,3
50M-100M,134831.4606741573,0.0,1188.0,1999999.6666667215,0.0,3
50M-100M,130434.78260869565,0.0,928.8000000000001,2222221.8106996645,0.0,0
50M-100M,123711.34020618559,5.282608695652172,193.5,2790697.025419296,56.511614764740784,0
50M-100M,129032.25806451612,0.0,210.79999999999995,1935483.5587929739,0.0,0
50M-100M,134831.4606741573,0.0,577.5,1558441.356046577,0.0,0
50M-100M,97560.97560975607,0.0,947.2,1621621.4024835946,0.0,0
50M-100M,129032.25806451612,0.0,401.20000000000005,2033897.960356277,0.0,0
50M-100M,99173.55371900828,0.0,947.2,1621621.4024835946,0.0,0
50M-100M,117647.05882352937,0.0,1046.5,1846153.5621302207,0.0,0
50M-100M,117647.05882352937,12.704225352112676,378.0,2222221.8106996645,167.03700610425813,0
50M-100M,121212.12121212122,0.0,1148.0,1714285.4693877902,0.0,3
50M-100M,76271.18644067796,4.357142857142854,862.5,1304347.6370510673,79.56520586011504,0
50M-100M,95999.99999999997,0.0,385.0,1714285.4693877902,0.0,0
50M-100M,115384.61538461538,0.0,349.79999999999995,2264150.516198016,0.0,0
50M-100M,110091.74311926606,0.0,1222.4,1874999.707031296,0.0,3
50M-100M,139534.88372093023,4.441176470588239,148.5,2666666.0740742055,33.555548098767076,0
50M-100M,141304.34782608695,0.0,442.2,1940298.2178659379,0.0,0
50M-100M,131868.13186813187,9.763157894736842,196.10000000000002,2264150.516198016,69.99998679245527,0
50M-100M,127659.5744680851,0.0,2047.5,1904761.6024187934,0.0,3
50M-100M,129032.25806451612,0.0,1190.0,1714285.4693877902,0.0,3
50M-100M,129032.25806451612,36.583333333333336,58.299999999999955,2264150.516198016,82.83017305091062,0
50M-100M,120000.0,9.68,158.39999999999998,1818181.5426997663,36.66666111111192,0
50M-100M,120000.0,0.0,406.0,2068965.160523248,0.0,0
50M-100M,106194.69026548672,0.0,1554.4,1791044.5087993266,0.0,3
50M-100M,98360.65573770489,28.571428571428573,224.39999999999998,1818181.5426997663,151.5151285583138,0
50M-100M,130000.0,0.0,1120.0,1857142.5918367733,0.0,3
50M-100M,47781.569965870294,113.4020618556701,806.4000000000001,1666666.4682539916,1309.5236536281366,0
50M-100M,129032.25806451612,9.38888888888889,286.20000000000005,2222221.8106996645,93.88887150206074,0
50M-100M,840336.1344537815,0.0,1884.8000000000002,13157893.005540395,0.0,3
0-10M,112149.53271028041,0.0,1900.8,1818181.5426997663,0.0,3
50M-100M,113207.54716981133,0.0,1132.8,1874999.707031296,0.0,3
0-10M,110091.74311926606,0.0,567.0,1714285.4693877902,0.0,1
0-10M,123456.7901234568,8.733333333333334,165.29999999999995,1754385.657125323,45.96490421668341,1
0-10M,84210.5263157895,16.949152542372882,342.20000000000005,1355931.9735708516,169.49149669635653,1
0-10M,139534.88372093023,4.482758620689658,907.1999999999999,1904761.6024187934,103.17458679768481,1
0-10M,106194.69026548672,5.669565217391305,718.1999999999999,1904761.6024187934,103.49204706475439,1
0-10M,98360.65573770489,0.0,818.4,1935483.5587929739,0.0,1
0-10M,133333.33333333334,0.0,126.0,5714282.993198574,0.0,1
0-10M,111111.11111111112,8.096774193548384,150.0,2399999.520000096,50.19998996000197,1
0-10M,106194.69026548672,4.719424460431654,731.4,2264150.516198016,123.77356155215818,1
0-10M,109090.90909090909,0.0,1349.0,1690140.6070224503,0.0,3
0-10M,110091.74311926606,4.91935483870968,427.0,1714285.4693877902,43.5714223469397,1
0-10M,120000.0,45.0,11.399999999999977,2105262.788550388,23.684206371191863,1
0-10M,118811.8811881188,0.0,930.0999999999999,1690140.6070224503,0.0,1
0-10M,123711.34020618559,0.0,1022.0,1714285.4693877902,0.0,1
0-10M,115384.61538461538,8.569620253164558,553.8,1690140.6070224503,95.35209924618323,1
0-10M,93023.25581395344,0.0,1455.0,1599999.786666695,0.0,3
0-10M,131868.13186813187,2.5737704918032804,762.3,1904761.6024187934,49.84126192995848,1
0-10M,120000.0,0.0,277.4,1643835.3912554262,0.0,1
0-10M,108108.1081081081,0.0,836.4,1764705.622837408,0.0,1
0-10M,87719.29824561402,0.0,583.2,1388888.695987681,0.0,1
0-10M,139534.88372093023,5.794520547945204,460.8,1874999.707031296,66.09373967285319,1
0-10M,112149.53271028041,3.384615384615387,150.0,1999999.6666667215,14.666664222222607,1
0-10M,88888.88888888885,12.658227848101266,499.20000000000005,1249999.8046875307,156.24997558594134,1
0-10M,97087.3786407767,0.0,290.70000000000005,1960783.9292580532,0.0,1
0-10M,100000.00000000003,0.0,517.5,1599999.786666695,0.0,1
0-10M,109090.90909090909,10.651162790697676,193.20000000000005,2608695.085066286,99.56519574669665,1
0-10M,102631.57894736843,7.686274509803923,575.7,1710526.0156971896,137.54383551862531,1
0-10M,78947.36842105264,0.0,557.6,1102941.01427338,0.0,1
0-10M,90909.09090909091,0.0,1147.3,1558441.356046577,0.0,1
200M+,86956.52173913043,0.0,268.4,1967212.792260198,0.0,2
0-10M,176991.15044247787,0.0,414.4,3571427.9336735834,0.0,1
0-10M,121212.12121212122,82.80254777070064,1076.4,1739130.1827347563,1884.0576979626524,1
50M-100M,134831.4606741573,158.49999999999997,8.400000000000091,4285712.755102588,226.4284905612534,0
200M+,111650.48543689318,0.0,646.8,1742423.9784206096,0.0,2
0-10M,88805.9701492537,13.653846153846153,187.5,1586666.4551111395,47.3333270222231,1
50M-100M,115000.0,12.305555555555557,210.0,1916666.347222275,73.83332102777968,0
200M+,92307.69230769228,0.5714285714285694,37.200000000000045,1935483.5587929739,0.6451611862644313,2
10M-50M,103773.58490566039,76.08695652173913,1317.6000000000001,1527777.5655864486,1944.4441743827533,3
50M-100M,105504.58715596327,69.18238993710692,948.0,1916666.347222275,1833.3330277778286,0
10M-50M,55000.0,77.77777777777777,712.0,1374999.8281250214,874.9998906250138,0
0-10M,96491.22807017548,0.0,727.2,1527777.5655864486,0.0,1
200M+,98214.28571428571,0.0,576.0,2444443.9012346887,0.0,2
200M+,195652.1739130435,6.104761904761904,738.4,2535210.9105336745,90.28167742511584,2
200M+,130434.78260869565,24.967741935483872,129.0,2790697.025419296,179.99995813954445,2
50M-100M,102803.73831775703,0.0,410.4000000000001,1527777.5655864486,0.0,0
50M-100M,135000.0,0.0,324.79999999999995,2327585.805588654,0.0,0
50M-100M,160493.82716049382,0.0,1533.6,1830985.657607654,0.0,3
